,id,season,stage,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,outcome
127,1856,2008/2009,20,2008-12-28 00:00:00,8,20,0,1,2.3,3.25,3.4,2.1,3.1,3.2,2.25,3.25,3.25,2.2,3.67,3.64,2.25,3.25,3.2,2.2,3.25,3.4,-1
128,1857,2008/2009,20,2008-12-28 00:00:00,16,15,2,0,3.5,3.4,2.2,3.0,3.1,2.2,3.3,3.3,2.2,2.2,3.67,3.64,3.2,3.4,2.2,3.4,3.25,2.2,1
129,1858,2008/2009,20,2008-12-30 00:00:00,9,5,0,1,4.33,3.6,1.91,3.3,3.2,2.0,4.0,3.4,1.91,2.2,3.67,3.64,4.0,3.3,1.95,4.0,3.4,1.9,-1
130,1859,2008/2009,21,2009-01-11 00:00:00,1,10,3,0,2.2,3.2,3.5,2.1,3.0,3.3,2.2,3.0,3.0,2.2,3.67,3.64,2.2,3.1,3.5,2.2,3.2,3.25,1
131,1860,2008/2009,21,2009-01-10 00:00:00,2,8,1,0,1.36,4.33,11.0,1.33,4.2,8.0,1.33,3.75,9.0,2.2,3.67,3.64,1.36,4.33,10.0,1.35,4.35,10.0,1
132,1861,2008/2009,21,2009-01-10 00:00:00,5,16,2,1,1.4,4.33,9.0,1.4,4.0,6.5,1.4,3.75,7.0,2.2,3.67,3.64,1.4,4.2,9.0,1.4,4.2,9.5,1
133,1862,2008/2009,21,2009-01-10 00:00:00,6,9,2,0,1.62,3.75,6.0,1.6,3.6,4.8,1.62,3.25,5.0,2.2,3.67,3.64,1.62,3.6,6.0,1.6,3.75,5.5,1
134,1863,2008/2009,21,2009-01-10 00:00:00,7,3,1,1,2.25,3.2,3.4,2.2,3.2,2.9,2.2,3.2,2.8,2.2,3.67,3.64,2.15,3.2,3.5,2.1,3.3,3.4,0
135,1864,2008/2009,21,2009-01-10 00:00:00,13,4,2,2,2.2,3.3,3.4,2.1,3.2,3.1,2.0,3.2,3.2,2.2,3.67,3.64,2.15,3.2,3.5,2.2,3.25,3.4,0
136,1865,2008/2009,21,2009-03-11 00:00:00,14,19,1,2,2.25,3.2,3.4,2.1,3.25,3.4,2.1,3.2,3.0,2.2,3.67,3.64,2.25,3.2,3.3,2.25,3.2,3.2,-1
137,1866,2008/2009,21,2009-02-14 00:00:00,17,18,2,0,2.87,3.25,2.5,2.6,3.2,2.4,2.88,3.3,2.4,2.2,3.67,3.64,2.9,3.3,2.4,2.75,3.3,2.5,1
138,1867,2008/2009,21,2009-01-10 00:00:00,11,12,0,0,10.0,4.5,1.36,7.5,4.0,1.37,8.0,4.0,1.33,2.2,3.67,3.64,9.5,4.5,1.36,9.5,4.4,1.35,0
139,1868,2008/2009,21,2009-01-11 00:00:00,20,15,1,0,2.5,3.25,2.88,2.4,3.1,2.7,2.25,3.2,2.75,2.2,3.67,3.64,2.4,3.3,2.9,2.4,3.3,2.9,1
140,1869,2008/2009,22,2009-01-19 00:00:00,12,6,1,1,1.62,3.75,6.0,1.55,3.5,5.5,1.67,3.5,5.5,2.2,3.67,3.64,1.62,3.4,6.5,1.62,3.5,6.0,0
141,1870,2008/2009,22,2009-01-17 00:00:00,3,5,1,2,3.25,3.25,2.25,3.0,3.1,2.2,3.3,3.3,2.2,2.2,3.67,3.64,3.3,3.3,2.2,3.0,3.3,2.25,-1
142,1871,2008/2009,22,2009-01-18 00:00:00,15,17,1,1,1.73,3.6,5.0,1.7,3.4,4.3,1.73,3.5,5.0,2.2,3.67,3.64,1.7,3.5,5.25,1.7,3.5,5.5,0
143,1872,2008/2009,22,2009-01-18 00:00:00,4,14,3,1,2.1,3.3,3.6,2.2,3.1,3.0,2.2,3.3,3.3,2.2,3.67,3.64,2.1,3.2,3.6,2.2,3.3,3.2,1
144,1873,2008/2009,22,2009-01-17 00:00:00,18,20,1,0,2.0,3.4,3.75,1.9,3.2,3.6,2.0,3.4,3.75,2.2,3.67,3.64,1.95,3.3,4.0,2.0,3.3,3.8,1
145,1874,2008/2009,22,2009-01-17 00:00:00,19,13,3,0,2.0,3.4,3.8,2.1,3.1,3.2,2.1,3.3,3.5,2.2,3.67,3.64,2.1,3.2,3.6,2.1,3.25,3.5,1
146,1875,2008/2009,22,2009-01-17 00:00:00,8,1,0,1,8.0,3.8,1.5,6.5,3.7,1.45,8.0,4.0,1.44,2.2,3.67,3.64,8.5,4.0,1.44,7.5,3.7,1.5,-1
147,1876,2008/2009,22,2009-01-17 00:00:00,16,7,3,0,2.38,3.3,3.0,2.4,3.1,2.7,2.38,3.25,3.0,2.2,3.67,3.64,2.3,3.3,3.1,2.25,3.3,3.1,1
148,1877,2008/2009,22,2009-01-17 00:00:00,9,2,1,3,5.5,4.0,1.62,5.0,3.5,1.6,5.5,3.75,1.62,2.2,3.67,3.64,5.5,3.8,1.62,6.0,3.6,1.6,-1
149,1878,2008/2009,22,2009-01-17 00:00:00,10,11,2,1,1.2,6.5,15.0,1.2,5.2,11.0,1.2,6.0,15.0,2.2,3.67,3.64,1.2,6.0,15.0,1.2,6.5,13.0,1
150,1879,2008/2009,23,2009-01-27 00:00:00,3,14,1,0,2.25,3.3,3.5,2.1,3.1,3.2,2.25,3.3,3.2,2.2,3.67,3.64,2.25,3.3,3.2,2.3,3.2,3.2,1
151,1880,2008/2009,23,2009-01-27 00:00:00,15,11,3,1,1.61,3.8,6.5,1.55,3.5,5.5,1.62,3.6,6.0,2.2,3.67,3.64,1.6,3.6,6.0,1.62,3.5,5.5,1
152,1881,2008/2009,23,2009-01-28 00:00:00,4,9,2,0,1.83,3.6,4.75,1.7,3.4,4.3,1.73,3.2,4.33,2.2,3.67,3.64,1.73,3.6,4.8,1.8,3.4,4.5,1
153,1882,2008/2009,23,2009-01-27 00:00:00,16,1,0,5,10.0,5.0,1.36,8.0,4.0,1.35,8.0,4.0,1.33,2.2,3.67,3.64,11.0,4.5,1.33,8.0,4.5,1.36,-1
154,1883,2008/2009,23,2009-01-27 00:00:00,17,5,0,1,3.25,3.4,2.3,2.8,3.1,2.3,3.2,3.3,2.25,2.2,3.67,3.64,3.1,3.3,2.3,3.0,3.2,2.3,-1
155,1884,2008/2009,23,2009-01-28 00:00:00,20,12,1,1,5.0,3.5,1.83,4.5,3.2,1.75,4.5,3.3,1.67,2.2,3.67,3.64,4.8,3.5,1.75,4.35,3.3,1.8,0
156,1885,2008/2009,23,2009-01-28 00:00:00,6,2,1,1,3.0,3.3,2.5,2.7,3.1,2.4,2.8,3.2,2.2,2.2,3.67,3.64,3.0,3.25,2.38,2.63,3.25,2.5,0
157,1886,2008/2009,23,2009-01-28 00:00:00,18,13,2,1,1.75,3.75,5.0,1.75,3.3,4.2,1.73,3.5,5.0,2.2,3.67,3.64,1.73,3.5,5.0,1.67,3.5,5.0,1
158,1887,2008/2009,23,2009-01-28 00:00:00,19,8,2,2,2.0,3.25,4.5,1.9,3.2,3.6,1.83,3.2,3.75,2.2,3.67,3.64,1.91,3.3,4.2,1.85,3.3,4.0,0
159,1888,2008/2009,23,2009-01-28 00:00:00,10,7,2,0,1.25,6.0,15.0,1.22,5.0,10.0,1.22,5.0,10.0,2.2,3.67,3.64,1.2,6.0,15.0,1.22,5.5,12.0,1
160,1889,2008/2009,24,2009-01-31 00:00:00,1,6,1,0,1.36,4.5,10.0,1.35,4.2,8.0,1.36,4.5,9.0,2.2,3.67,3.64,1.36,4.5,9.0,1.35,4.35,9.5,1
161,1890,2008/2009,24,2009-01-31 00:00:00,2,4,0,0,1.5,4.2,7.0,1.37,4.0,8.0,1.44,4.2,7.5,2.2,3.67,3.64,1.4,4.33,8.0,1.45,4.0,7.5,0
162,1891,2008/2009,24,2009-02-01 00:00:00,12,10,2,0,2.5,3.1,3.1,2.3,3.0,2.9,2.5,3.0,3.0,2.2,3.67,3.64,2.4,3.1,3.1,2.4,3.1,3.0,1
163,1892,2008/2009,24,2009-01-31 00:00:00,5,20,0,0,1.61,3.7,6.0,1.6,3.5,5.0,1.62,3.6,6.0,2.2,3.67,3.64,1.62,3.6,6.0,1.65,3.4,5.5,0
164,1893,2008/2009,24,2009-01-31 00:00:00,7,19,0,0,2.5,3.3,2.87,2.3,3.2,2.7,2.5,3.2,2.88,2.2,3.67,3.64,2.4,3.3,2.9,2.35,3.25,2.9,0
165,1894,2008/2009,24,2009-02-01 00:00:00,13,3,1,1,2.6,3.2,2.8,2.3,3.1,2.8,2.5,3.2,2.88,2.2,3.67,3.64,2.38,3.25,3.0,2.4,3.2,2.9,0
166,1895,2008/2009,24,2009-01-31 00:00:00,14,17,3,1,2.0,3.3,4.0,1.9,3.2,3.6,1.91,3.4,4.0,2.2,3.67,3.64,1.95,3.3,4.0,2.0,3.25,3.5,1
167,1896,2008/2009,24,2009-01-31 00:00:00,8,15,3,2,2.75,3.3,2.62,2.5,3.1,2.6,2.8,3.3,2.5,2.2,3.67,3.64,2.62,3.25,2.62,2.6,3.25,2.65,1
168,1897,2008/2009,24,2009-01-31 00:00:00,9,16,2,2,2.2,3.2,3.5,1.9,3.2,3.6,2.0,3.4,3.75,2.2,3.67,3.64,2.15,3.25,3.4,2.2,3.25,3.2,0
169,1898,2008/2009,24,2009-01-31 00:00:00,11,18,1,0,3.25,3.3,2.25,3.1,3.2,2.1,3.25,3.2,2.25,2.2,3.67,3.64,3.2,3.3,2.25,2.9,3.3,2.3,1
170,1899,2008/2009,25,2009-02-07 00:00:00,3,11,2,0,1.83,3.5,4.5,1.8,3.2,4.0,1.8,3.25,5.0,2.2,3.67,3.64,1.8,3.5,4.5,1.8,3.3,4.5,1
171,1900,2008/2009,25,2009-02-08 00:00:00,15,2,0,0,3.0,3.3,2.4,2.8,3.1,2.3,3.0,3.2,2.4,2.2,3.67,3.64,3.0,3.25,2.38,2.75,3.2,2.4,0
172,1901,2008/2009,25,2009-02-08 00:00:00,4,1,0,1,6.5,3.75,1.57,5.0,3.7,1.55,6.0,3.6,1.62,2.2,3.67,3.64,6.5,3.6,1.57,6.0,3.6,1.57,-1
173,1902,2008/2009,25,2009-02-07 00:00:00,6,8,3,0,1.72,3.4,5.5,1.65,3.5,4.5,1.73,3.5,5.0,2.2,3.67,3.64,1.7,3.5,5.25,1.7,3.4,5.0,1
174,1903,2008/2009,25,2009-02-07 00:00:00,18,7,1,0,1.61,3.75,6.0,1.55,3.7,5.0,1.62,3.75,5.5,2.2,3.67,3.64,1.62,3.8,5.5,1.6,3.75,5.5,1
175,1904,2008/2009,25,2009-02-07 00:00:00,19,5,0,2,2.87,3.3,2.5,2.7,3.1,2.4,3.0,3.25,2.38,2.2,3.67,3.64,2.8,3.3,2.5,2.8,3.25,2.4,-1
176,1905,2008/2009,25,2009-02-07 00:00:00,16,13,2,3,2.25,3.3,3.25,2.1,3.2,3.1,2.3,3.2,3.2,2.2,3.67,3.64,2.1,3.4,3.4,2.25,3.2,3.1,-1
177,1906,2008/2009,25,2009-02-07 00:00:00,17,12,2,3,5.0,3.3,1.8,4.8,3.6,1.6,5.0,3.5,1.73,2.2,3.67,3.64,5.0,3.6,1.7,5.5,3.25,1.7,-1
178,1907,2008/2009,25,2009-02-07 00:00:00,20,14,0,0,2.0,3.4,3.8,1.9,3.2,3.6,2.0,3.4,3.75,2.2,3.67,3.64,1.95,3.3,4.0,2.0,3.2,3.75,0
179,1908,2008/2009,25,2009-02-07 00:00:00,10,9,0,0,1.2,6.0,19.0,1.2,5.2,11.0,1.22,5.5,15.0,2.2,3.67,3.64,1.2,6.0,15.0,1.2,5.5,15.0,0
180,1909,2008/2009,26,2009-02-21 00:00:00,1,19,2,1,1.25,5.5,13.0,1.25,5.0,12.5,1.22,5.5,15.0,2.2,3.67,3.64,1.25,5.5,12.0,1.25,5.5,11.0,1
181,1910,2008/2009,26,2009-02-21 00:00:00,2,3,0,0,1.4,4.33,9.0,1.4,4.3,7.5,1.4,3.75,7.0,2.2,3.67,3.64,1.4,4.2,9.0,1.4,4.0,9.0,0
182,1911,2008/2009,26,2009-02-22 00:00:00,12,18,1,1,1.57,3.75,7.0,1.55,3.5,6.7,1.5,4.0,7.0,2.2,3.67,3.64,1.53,3.75,7.0,1.55,3.75,6.0,0
183,1912,2008/2009,26,2009-02-21 00:00:00,5,10,0,1,3.3,3.3,2.25,3.1,3.1,2.3,2.88,3.0,2.25,2.2,3.67,3.64,3.3,3.3,2.2,3.1,3.25,2.25,-1
184,1913,2008/2009,26,2009-02-21 00:00:00,7,20,0,0,2.4,3.25,3.0,2.3,3.1,3.1,2.38,3.25,3.0,2.2,3.67,3.64,2.4,3.2,3.0,2.4,3.25,2.8,0
185,1914,2008/2009,26,2009-02-22 00:00:00,13,6,0,0,2.87,3.25,2.5,2.9,3.2,2.4,2.88,3.3,2.4,2.2,3.67,3.64,3.0,3.2,2.4,2.7,3.25,2.5,0
186,1915,2008/2009,26,2009-02-22 00:00:00,14,16,2,0,1.8,3.5,4.75,1.8,3.4,4.3,1.8,3.5,4.5,2.2,3.67,3.64,1.83,3.4,4.5,1.83,3.4,4.5,1
187,1916,2008/2009,26,2009-02-21 00:00:00,8,4,2,1,2.3,3.3,3.1,2.25,3.2,3.1,2.38,3.25,3.0,2.2,3.67,3.64,2.4,3.2,3.0,2.35,3.25,2.9,1
188,1917,2008/2009,26,2009-02-23 00:00:00,9,15,1,2,3.0,3.3,2.37,2.9,3.2,2.4,3.0,3.25,2.38,2.2,3.67,3.64,3.2,3.2,2.3,2.9,3.25,2.35,-1
189,1918,2008/2009,26,2009-02-21 00:00:00,11,17,2,2,2.5,3.25,2.87,2.35,3.2,2.95,2.5,3.25,2.8,2.2,3.67,3.64,2.5,3.2,2.88,2.5,3.25,2.7,0
190,1919,2008/2009,27,2009-04-22 00:00:00,1,17,2,0,1.25,5.5,13.0,1.25,5.0,12.0,1.22,5.0,10.0,2.2,3.67,3.64,1.22,5.5,15.0,1.25,5.2,11.0,1
191,1920,2008/2009,27,2009-02-28 00:00:00,2,14,0,0,1.4,4.33,9.0,1.43,4.0,7.6,1.44,4.0,8.0,2.2,3.67,3.64,1.4,4.2,9.0,1.44,4.0,7.5,0
192,1921,2008/2009,27,2009-03-07 00:00:00,3,15,1,1,2.87,3.3,2.5,2.65,3.1,2.6,2.62,3.3,2.62,2.2,3.67,3.64,2.7,3.2,2.62,2.6,3.25,2.6,0
193,1922,2008/2009,27,2009-03-01 00:00:00,4,18,1,0,2.5,3.25,2.87,2.3,3.3,2.9,2.5,3.2,2.8,2.2,3.67,3.64,2.4,3.3,2.9,2.5,3.2,2.75,1
194,1923,2008/2009,27,2009-03-01 00:00:00,5,11,2,2,1.4,4.0,10.0,1.37,4.4,8.0,1.44,4.0,8.0,2.2,3.67,3.64,1.4,4.33,8.5,1.4,4.0,8.0,0
195,1924,2008/2009,27,2009-02-28 00:00:00,6,16,2,0,1.5,4.0,7.5,1.5,3.8,6.7,1.5,3.75,7.5,2.2,3.67,3.64,1.5,4.0,7.0,1.5,3.6,7.5,1
196,1925,2008/2009,27,2009-02-28 00:00:00,7,12,2,0,5.5,3.5,1.72,4.8,3.4,1.75,5.0,3.5,1.73,2.2,3.67,3.64,5.25,3.5,1.7,5.0,3.25,1.75,1
197,1926,2008/2009,27,2009-03-01 00:00:00,8,13,1,0,2.0,3.3,4.0,2.0,3.3,3.6,2.1,3.3,3.5,2.2,3.67,3.64,2.0,3.3,3.8,2.0,3.3,3.6,1
198,1927,2008/2009,27,2009-03-01 00:00:00,9,19,1,2,2.87,3.25,2.5,2.55,3.3,2.55,2.62,3.3,2.6,2.2,3.67,3.64,2.88,3.2,2.5,2.88,3.2,2.4,-1
199,1928,2008/2009,27,2009-02-28 00:00:00,10,20,2,1,1.28,5.0,13.0,1.3,4.8,9.5,1.33,4.33,12.0,2.2,3.67,3.64,1.3,4.8,11.0,1.33,4.35,10.5,1
200,1929,2008/2009,28,2009-03-04 00:00:00,15,7,4,0,1.83,3.5,4.5,1.75,3.4,4.8,1.8,3.5,4.5,2.2,3.67,3.64,1.8,3.4,4.6,1.8,3.3,4.5,1
201,1930,2008/2009,28,2009-03-03 00:00:00,16,2,1,3,6.5,3.75,1.57,5.9,3.5,1.6,6.0,3.6,1.62,2.2,3.67,3.64,6.0,3.6,1.62,5.5,3.5,1.62,-1
202,1931,2008/2009,28,2009-03-03 00:00:00,17,10,0,1,6.5,3.75,1.57,6.7,3.5,1.55,6.5,3.6,1.57,2.2,3.67,3.64,6.5,3.6,1.57,6.0,3.6,1.55,-1
203,1932,2008/2009,28,2009-03-04 00:00:00,11,8,2,0,2.5,3.25,2.9,2.35,3.2,2.9,2.38,3.25,3.0,2.2,3.67,3.64,2.62,3.1,2.8,2.6,3.2,2.6,1
204,1933,2008/2009,28,2009-03-04 00:00:00,20,4,0,1,2.2,3.3,3.4,2.2,3.2,3.2,2.1,3.3,3.5,2.2,3.67,3.64,2.2,3.2,3.4,2.25,3.2,3.1,-1
205,1934,2008/2009,28,2009-03-03 00:00:00,12,3,2,0,1.4,4.33,9.5,1.4,4.0,8.5,1.44,4.0,8.0,2.2,3.67,3.64,1.44,4.0,8.5,1.45,3.8,8.0,1
206,1935,2008/2009,28,2009-03-04 00:00:00,13,1,1,2,7.5,4.0,1.5,6.3,3.6,1.55,7.5,3.75,1.5,2.2,3.67,3.64,7.0,4.0,1.5,7.5,3.9,1.45,-1
207,1936,2008/2009,28,2009-03-04 00:00:00,18,5,2,0,2.5,3.3,2.87,2.5,3.1,2.8,2.62,3.3,2.62,2.2,3.67,3.64,2.5,3.2,2.88,2.5,3.25,2.7,1
208,1937,2008/2009,28,2009-03-04 00:00:00,19,6,0,0,2.5,3.25,2.9,2.4,3.2,2.85,2.5,3.3,2.8,2.2,3.67,3.64,2.5,3.1,2.9,2.65,3.25,2.5,0
209,1938,2008/2009,28,2009-03-04 00:00:00,14,9,0,1,1.66,3.6,5.75,1.7,3.5,4.9,1.67,3.5,5.5,2.2,3.67,3.64,1.73,3.4,5.25,1.65,3.5,5.5,-1
210,1939,2008/2009,29,2009-03-14 00:00:00,1,12,1,4,1.91,3.3,4.5,1.9,3.25,4.0,1.8,3.2,4.0,2.2,3.67,3.64,1.91,3.2,4.33,1.91,3.25,4.0,-1
211,1940,2008/2009,29,2009-03-14 00:00:00,2,19,4,0,1.44,4.33,8.0,1.4,4.3,7.5,1.44,3.6,6.5,2.2,3.67,3.64,1.4,4.2,9.0,1.5,3.5,8.0,1
212,1941,2008/2009,29,2009-03-14 00:00:00,3,20,1,2,2.2,3.2,3.5,2.1,3.25,3.4,2.1,3.2,3.0,2.2,3.67,3.64,2.2,3.2,3.4,2.2,3.2,3.2,-1
213,1942,2008/2009,29,2009-03-16 00:00:00,4,16,0,0,1.67,3.6,5.75,1.65,3.5,5.3,1.57,3.5,5.0,2.2,3.67,3.64,1.67,3.5,5.5,1.65,3.5,5.0,0
214,1943,2008/2009,29,2009-03-15 00:00:00,5,15,1,2,2.0,3.3,4.0,2.05,3.25,3.5,1.91,3.1,3.6,2.2,3.67,3.64,2.05,3.2,3.75,2.1,3.3,3.3,-1
215,1944,2008/2009,29,2009-03-14 00:00:00,6,11,3,1,1.5,4.0,7.5,1.5,3.8,6.7,1.5,3.25,6.5,2.2,3.67,3.64,1.44,4.0,8.5,1.5,3.75,7.0,1
216,1945,2008/2009,29,2009-03-14 00:00:00,7,17,1,1,2.2,3.2,3.5,2.05,3.25,3.5,2.1,3.2,3.0,2.2,3.67,3.64,2.15,3.2,3.5,2.2,3.2,3.2,0
217,1946,2008/2009,29,2009-03-14 00:00:00,8,14,1,3,2.1,3.25,3.75,2.05,3.25,3.5,2.0,3.2,3.2,2.2,3.67,3.64,2.15,3.2,3.5,2.1,3.2,3.4,-1
218,1947,2008/2009,29,2009-03-14 00:00:00,9,13,1,1,2.62,3.25,2.75,2.3,3.3,2.9,2.38,3.2,2.6,2.2,3.67,3.64,2.6,3.2,2.75,2.6,3.2,2.6,0
219,1948,2008/2009,29,2009-03-15 00:00:00,10,18,1,0,1.4,4.5,9.0,1.4,4.3,7.5,1.4,3.75,7.0,2.2,3.67,3.64,1.4,4.2,9.0,1.44,3.75,8.0,1
220,1949,2008/2009,3,2009-02-18 00:00:00,1,14,3,0,1.25,5.5,13.0,1.25,5.0,12.5,1.2,5.0,11.0,2.2,3.67,3.64,1.17,5.0,15.0,1.25,5.0,13.0,1
221,1950,2008/2009,3,2008-08-30 00:00:00,2,13,3,0,1.44,4.0,9.0,1.4,4.0,6.5,1.44,3.6,6.5,2.2,3.67,3.64,1.44,4.0,8.0,1.45,4.1,8.5,1
222,1951,2008/2009,3,2008-08-31 00:00:00,3,18,0,3,2.2,3.3,3.4,2.2,3.1,3.0,2.2,3.2,2.8,2.2,3.67,3.64,2.25,3.2,3.3,2.25,3.3,3.4,-1
223,1952,2008/2009,3,2008-08-30 00:00:00,4,19,4,1,2.5,3.25,2.88,2.3,3.1,2.8,2.1,3.2,3.0,2.2,3.67,3.64,2.4,3.3,2.9,2.55,3.3,2.8,1
224,1953,2008/2009,3,2008-08-31 00:00:00,5,12,0,0,3.0,3.25,2.4,3.0,3.1,2.2,2.8,3.2,2.2,2.2,3.67,3.64,3.0,3.2,2.38,2.85,3.25,2.55,0
225,1954,2008/2009,3,2008-08-30 00:00:00,6,17,0,3,2.1,3.3,3.75,2.0,3.2,3.3,2.1,3.2,3.0,2.2,3.67,3.64,2.1,3.3,3.5,2.1,3.3,3.8,-1
226,1955,2008/2009,3,2008-08-30 00:00:00,7,11,2,1,1.57,3.6,7.0,1.55,3.7,5.0,1.62,3.5,4.5,2.2,3.67,3.64,1.62,3.6,6.0,1.55,3.75,7.0,1
227,1956,2008/2009,3,2008-08-30 00:00:00,8,16,0,0,1.83,3.5,4.5,1.85,3.2,3.8,1.8,3.2,4.0,2.2,3.67,3.64,1.91,3.3,4.2,1.9,3.4,4.5,0
228,1957,2008/2009,3,2008-08-30 00:00:00,9,20,0,5,2.5,3.25,2.88,2.4,3.1,2.7,2.25,3.2,2.75,2.2,3.67,3.64,2.5,3.2,2.88,2.55,3.2,2.9,-1
229,1958,2008/2009,3,2008-08-31 00:00:00,10,15,1,1,1.4,4.33,9.0,1.4,4.0,6.5,1.4,3.75,7.0,2.2,3.67,3.64,1.4,4.33,8.5,1.4,4.6,9.0,0
230,1959,2008/2009,30,2009-03-22 00:00:00,12,5,5,0,1.44,4.2,8.0,1.5,3.8,6.7,1.44,3.6,6.5,2.2,3.67,3.64,1.44,4.0,8.0,1.5,3.75,7.0,1
231,1960,2008/2009,30,2009-03-21 00:00:00,15,10,1,0,4.5,3.5,1.83,3.9,3.3,1.9,3.5,3.2,1.91,2.2,3.67,3.64,4.5,3.4,1.83,4.0,3.25,1.91,1
232,1961,2008/2009,30,2009-03-21 00:00:00,13,2,1,3,5.0,3.6,1.72,4.9,3.5,1.7,4.33,3.2,1.73,2.2,3.67,3.64,5.5,3.5,1.67,4.5,3.6,1.72,-1
233,1962,2008/2009,30,2009-03-22 00:00:00,18,3,1,0,1.66,3.6,5.5,1.6,3.6,5.6,1.57,3.5,5.0,2.2,3.67,3.64,1.62,3.6,6.0,1.67,3.5,5.0,1
234,1963,2008/2009,30,2009-03-21 00:00:00,19,4,1,1,1.9,3.4,4.33,2.05,3.25,3.5,2.0,3.2,3.2,2.2,3.67,3.64,2.0,3.3,3.8,2.0,3.25,3.75,0
235,1964,2008/2009,30,2009-03-21 00:00:00,14,1,2,0,8.0,4.2,1.44,6.7,3.8,1.5,6.0,3.5,1.5,2.2,3.67,3.64,8.0,4.0,1.44,7.0,4.0,1.45,1
236,1965,2008/2009,30,2009-03-21 00:00:00,16,8,1,1,2.4,3.3,3.0,2.3,3.2,3.0,2.38,3.2,2.6,2.2,3.67,3.64,2.3,3.3,3.1,2.5,3.25,2.7,0
237,1966,2008/2009,30,2009-03-21 00:00:00,17,6,2,1,2.75,3.2,2.62,2.65,3.2,2.55,2.75,3.2,2.25,2.2,3.67,3.64,2.62,3.3,2.62,2.8,3.2,2.5,1
238,1967,2008/2009,30,2009-03-21 00:00:00,11,7,1,0,2.25,3.3,3.3,2.2,3.2,3.2,2.2,3.2,2.8,2.2,3.67,3.64,2.3,3.3,3.1,2.35,3.1,3.0,1
239,1968,2008/2009,30,2009-03-22 00:00:00,20,9,1,0,1.72,3.6,5.0,1.75,3.5,4.6,1.8,3.3,3.75,2.2,3.67,3.64,1.73,3.5,5.0,1.73,3.4,5.0,1
240,1969,2008/2009,31,2009-04-05 00:00:00,1,5,3,2,1.4,4.33,9.0,1.37,4.4,8.0,1.36,3.75,8.0,2.2,3.67,3.64,1.4,4.2,9.0,1.4,4.2,8.0,1
241,1970,2008/2009,31,2009-04-04 00:00:00,2,18,2,0,1.53,3.75,7.5,1.5,3.8,6.7,1.44,3.6,6.5,2.2,3.67,3.64,1.44,4.0,8.0,1.53,3.5,7.0,1
242,1971,2008/2009,31,2009-04-04 00:00:00,4,3,2,0,2.1,3.2,3.75,1.9,3.3,3.9,1.91,3.2,3.5,2.2,3.67,3.64,2.1,3.25,3.6,2.1,3.2,3.4,1
243,1972,2008/2009,31,2009-04-05 00:00:00,6,20,4,0,1.72,3.4,5.5,1.75,3.5,4.6,1.73,3.1,4.5,2.2,3.67,3.64,1.73,3.5,5.0,1.75,3.3,4.8,1
244,1973,2008/2009,31,2009-04-04 00:00:00,13,10,0,2,5.0,3.6,1.72,5.3,3.5,1.65,5.0,3.5,1.57,2.2,3.67,3.64,5.5,3.8,1.6,5.5,3.5,1.65,-1
245,1974,2008/2009,31,2009-04-04 00:00:00,19,15,2,1,2.62,3.25,2.75,2.6,3.2,2.6,2.5,3.2,2.5,2.2,3.67,3.64,2.6,3.3,2.62,2.63,3.1,2.63,1
246,1975,2008/2009,31,2009-04-04 00:00:00,14,12,0,1,6.0,3.75,1.61,6.0,3.7,1.55,4.5,3.5,1.62,2.2,3.67,3.64,6.0,3.75,1.57,5.5,3.6,1.6,-1
247,1976,2008/2009,31,2009-04-04 00:00:00,8,7,4,1,2.1,3.3,3.6,2.0,3.3,3.6,2.0,3.2,3.2,2.2,3.67,3.64,2.05,3.3,3.6,2.1,3.25,3.4,1
248,1977,2008/2009,31,2009-04-04 00:00:00,16,11,0,2,2.2,3.25,3.4,2.2,3.2,3.2,2.2,3.2,2.8,2.2,3.67,3.64,2.05,3.3,3.6,2.2,3.1,3.3,-1
249,1978,2008/2009,31,2009-04-04 00:00:00,9,17,0,0,2.62,3.25,2.75,2.5,3.2,2.75,2.38,3.2,2.6,2.2,3.67,3.64,2.6,3.3,2.62,2.7,3.0,2.65,0
250,1979,2008/2009,32,2009-04-11 00:00:00,12,19,4,0,1.33,4.75,11.0,1.3,4.8,9.5,1.33,4.5,11.0,2.2,3.67,3.64,1.36,4.2,11.0,1.36,4.33,9.0,1
251,1980,2008/2009,32,2009-04-11 00:00:00,3,1,1,2,7.5,4.0,1.5,7.0,4.0,1.45,7.0,4.0,1.5,2.2,3.67,3.64,7.5,3.8,1.5,7.5,3.6,1.5,-1
252,1981,2008/2009,32,2009-04-11 00:00:00,15,4,1,0,1.73,3.5,5.5,1.75,3.5,4.6,1.8,3.5,4.5,2.2,3.67,3.64,1.8,3.3,4.8,1.75,3.4,4.6,1
253,1982,2008/2009,32,2009-04-12 00:00:00,5,6,3,3,2.2,3.25,3.5,2.0,3.3,3.6,2.1,3.3,3.5,2.2,3.67,3.64,2.25,3.2,3.3,2.25,3.25,3.1,0
254,1983,2008/2009,32,2009-04-11 00:00:00,7,9,3,1,2.1,3.3,3.75,2.0,3.3,3.6,2.1,3.3,3.5,2.2,3.67,3.64,2.1,3.25,3.6,2.1,3.25,3.4,1
